class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1344	961	1356	970	false	true	М3 Калуга Внуково МКАД-Юг
6.9.1	1357	937	1384	954	false	true	Москва М9 Псков МКАД-Север М3 Калуга Внуково МКАД-Юг 200 м
6.9.2	1300	828	1364	879	false	false	М9 Псков М3 Калуга МКАД
2.1	1449	938	1469	957	false	false	
7.5	1497	946	1513	969	false	false	5 м
NA	1629	912	1654	951	false	false	50 м
8	47	857	126	894	false	false	6.00 - 22.00
8	45	811	124	852	false	false	12 т без пропуска
3.1	44	728	117	806	false	false	
8	1964	786	2049	825	false	false	6.00 - 22.00
8.1.1	1962	832	2044	873	false	false	250 м
8	1961	735	2046	779	false	false	12 т без пропуска
3.1	1958	649	2041	730	false	false	
8.1.1	43	902	127	938	false	false	250 м
