class	xtl	ytl	xbr	ybr	temporary	occluded	data
8	1890	918	1938	946	false	true	6:00 - 22:00
3.1	1890	839	1935	887	false	true	
5.16	1699	946	1714	971	false	true	
6.9.1	1467	824	1583	892	false	true	Москва М9 Псков МКАД-Север М3 Калуга Внуково МКАД-Юг 200 м
6.9.2	1353	954	1384	978	false	true	М3 Калуга Внуково МКАД-Юг
6.9.1	1182	899	1250	933	false	true	Кутузовский пр-т 3-е Кольцо Вяземская ул. Витебская ул. Рябиновская ул. 500 м
3.1	365	964	375	975	false	true	
3.1	69	932	89	952	false	true	
8	1890	889	1936	916	false	true	12 т
3.1	268	976	279	987	false	true	
5.20	244	961	258	976	false	true	
